시간,역명_cleaned,호선,상하구분,혼잡도,role,stinConsOrdr,left_transfer,left_dist,right_transfer,right_dist
11.5,안국,3,상선,29.2,other,20,불광,6.0,종로3가,1.0
11.5,안국,3,하선,44.8,other,20,불광,6.0,종로3가,1.0
12.0,안국,3,상선,34.2,other,20,불광,6.0,종로3가,1.0
12.0,안국,3,하선,47.7,other,20,불광,6.0,종로3가,1.0
12.5,안국,3,상선,42.6,other,20,불광,6.0,종로3가,1.0
12.5,안국,3,하선,49.0,other,20,불광,6.0,종로3가,1.0
13.0,안국,3,상선,41.1,other,20,불광,6.0,종로3가,1.0
13.0,안국,3,하선,61.2,other,20,불광,6.0,종로3가,1.0
13.5,안국,3,상선,34.9,other,20,불광,6.0,종로3가,1.0
13.5,안국,3,하선,59.6,other,20,불광,6.0,종로3가,1.0
14.0,안국,3,상선,36.3,other,20,불광,6.0,종로3가,1.0
14.0,안국,3,하선,50.2,other,20,불광,6.0,종로3가,1.0
14.5,안국,3,상선,44.6,other,20,불광,6.0,종로3가,1.0
14.5,안국,3,하선,42.7,other,20,불광,6.0,종로3가,1.0
15.0,안국,3,상선,67.1,other,20,불광,6.0,종로3가,1.0
15.0,안국,3,하선,47.3,other,20,불광,6.0,종로3가,1.0
15.5,안국,3,상선,63.9,other,20,불광,6.0,종로3가,1.0
15.5,안국,3,하선,59.4,other,20,불광,6.0,종로3가,1.0
16.0,안국,3,상선,58.3,other,20,불광,6.0,종로3가,1.0
16.0,안국,3,하선,79.3,other,20,불광,6.0,종로3가,1.0
16.5,안국,3,상선,67.6,other,20,불광,6.0,종로3가,1.0
16.5,안국,3,하선,62.8,other,20,불광,6.0,종로3가,1.0
17.0,안국,3,상선,100.9,other,20,불광,6.0,종로3가,1.0
17.0,안국,3,하선,52.3,other,20,불광,6.0,종로3가,1.0
17.5,안국,3,상선,104.3,other,20,불광,6.0,종로3가,1.0
17.5,안국,3,하선,54.9,other,20,불광,6.0,종로3가,1.0
18.0,안국,3,상선,120.6,other,20,불광,6.0,종로3가,1.0
18.0,안국,3,하선,67.6,other,20,불광,6.0,종로3가,1.0
18.5,안국,3,상선,110.1,other,20,불광,6.0,종로3가,1.0
18.5,안국,3,하선,41.4,other,20,불광,6.0,종로3가,1.0
19.0,안국,3,상선,87.4,other,20,불광,6.0,종로3가,1.0
19.0,안국,3,하선,31.3,other,20,불광,6.0,종로3가,1.0
19.5,안국,3,상선,68.4,other,20,불광,6.0,종로3가,1.0
19.5,안국,3,하선,24.5,other,20,불광,6.0,종로3가,1.0
20.0,안국,3,상선,57.5,other,20,불광,6.0,종로3가,1.0
20.0,안국,3,하선,24.2,other,20,불광,6.0,종로3가,1.0
20.5,안국,3,상선,52.9,other,20,불광,6.0,종로3가,1.0
20.5,안국,3,하선,22.9,other,20,불광,6.0,종로3가,1.0
21.0,안국,3,상선,53.3,other,20,불광,6.0,종로3가,1.0
21.0,안국,3,하선,30.5,other,20,불광,6.0,종로3가,1.0
21.5,안국,3,상선,49.2,other,20,불광,6.0,종로3가,1.0
21.5,안국,3,하선,27.9,other,20,불광,6.0,종로3가,1.0
22.0,안국,3,상선,53.5,other,20,불광,6.0,종로3가,1.0
22.0,안국,3,하선,21.6,other,20,불광,6.0,종로3가,1.0
22.5,안국,3,상선,55.0,other,20,불광,6.0,종로3가,1.0
22.5,안국,3,하선,17.6,other,20,불광,6.0,종로3가,1.0
23.0,안국,3,상선,39.9,other,20,불광,6.0,종로3가,1.0
23.0,안국,3,하선,17.5,other,20,불광,6.0,종로3가,1.0
23.5,안국,3,상선,28.8,other,20,불광,6.0,종로3가,1.0
23.5,안국,3,하선,9.7,other,20,불광,6.0,종로3가,1.0
0.0,안국,3,상선,15.5,other,20,불광,6.0,종로3가,1.0
0.0,안국,3,하선,3.1,other,20,불광,6.0,종로3가,1.0
0.5,안국,3,상선,7.1,other,20,불광,6.0,종로3가,1.0
0.5,안국,3,하선,1.9,other,20,불광,6.0,종로3가,1.0
5.5,종로3가,3,상선,12.5,business,21,,,,
5.5,종로3가,3,하선,27.3,business,21,,,,
6.0,종로3가,3,상선,13.9,business,21,,,,
6.0,종로3가,3,하선,32.3,business,21,,,,
6.5,종로3가,3,상선,17.7,business,21,,,,
6.5,종로3가,3,하선,40.1,business,21,,,,
7.0,종로3가,3,상선,26.7,business,21,,,,
7.0,종로3가,3,하선,57.4,business,21,,,,
7.5,종로3가,3,상선,35.7,business,21,,,,
7.5,종로3가,3,하선,74.9,business,21,,,,
8.0,종로3가,3,상선,39.7,business,21,,,,
8.0,종로3가,3,하선,91.6,business,21,,,,
8.5,종로3가,3,상선,42.2,business,21,,,,
8.5,종로3가,3,하선,81.0,business,21,,,,
9.0,종로3가,3,상선,39.0,business,21,,,,
9.0,종로3가,3,하선,62.8,business,21,,,,
9.5,종로3가,3,상선,36.3,business,21,,,,
9.5,종로3가,3,하선,54.6,business,21,,,,
10.0,종로3가,3,상선,30.0,business,21,,,,
10.0,종로3가,3,하선,47.4,business,21,,,,
10.5,종로3가,3,상선,32.2,business,21,,,,
10.5,종로3가,3,하선,46.1,business,21,,,,
11.0,종로3가,3,상선,38.1,business,21,,,,
11.0,종로3가,3,하선,41.6,business,21,,,,
11.5,종로3가,3,상선,39.3,business,21,,,,
11.5,종로3가,3,하선,36.6,business,21,,,,
12.0,종로3가,3,상선,42.5,business,21,,,,
12.0,종로3가,3,하선,38.3,business,21,,,,
12.5,종로3가,3,상선,53.5,business,21,,,,
12.5,종로3가,3,하선,39.0,business,21,,,,
13.0,종로3가,3,상선,50.7,business,21,,,,
13.0,종로3가,3,하선,51.2,business,21,,,,
13.5,종로3가,3,상선,42.2,business,21,,,,
13.5,종로3가,3,하선,50.7,business,21,,,,
14.0,종로3가,3,상선,43.4,business,21,,,,
14.0,종로3가,3,하선,43.8,business,21,,,,
14.5,종로3가,3,상선,50.3,business,21,,,,
14.5,종로3가,3,하선,37.1,business,21,,,,
15.0,종로3가,3,상선,72.1,business,21,,,,
15.0,종로3가,3,하선,42.4,business,21,,,,
15.5,종로3가,3,상선,65.8,business,21,,,,
15.5,종로3가,3,하선,47.6,business,21,,,,
16.0,종로3가,3,상선,58.2,business,21,,,,
16.0,종로3가,3,하선,70.7,business,21,,,,
16.5,종로3가,3,상선,67.5,business,21,,,,
16.5,종로3가,3,하선,55.5,business,21,,,,
17.0,종로3가,3,상선,97.7,business,21,,,,
17.0,종로3가,3,하선,45.9,business,21,,,,
17.5,종로3가,3,상선,99.7,business,21,,,,
17.5,종로3가,3,하선,47.5,business,21,,,,
18.0,종로3가,3,상선,113.2,business,21,,,,
18.0,종로3가,3,하선,61.7,business,21,,,,
18.5,종로3가,3,상선,108.1,business,21,,,,
18.5,종로3가,3,하선,40.5,business,21,,,,
19.0,종로3가,3,상선,83.4,business,21,,,,
19.0,종로3가,3,하선,29.3,business,21,,,,
19.5,종로3가,3,상선,67.1,business,21,,,,
19.5,종로3가,3,하선,22.1,business,21,,,,
20.0,종로3가,3,상선,53.9,business,21,,,,
20.0,종로3가,3,하선,21.4,business,21,,,,
20.5,종로3가,3,상선,51.1,business,21,,,,
20.5,종로3가,3,하선,21.7,business,21,,,,
21.0,종로3가,3,상선,51.2,business,21,,,,
21.0,종로3가,3,하선,25.6,business,21,,,,
21.5,종로3가,3,상선,46.2,business,21,,,,
21.5,종로3가,3,하선,25.3,business,21,,,,
22.0,종로3가,3,상선,53.0,business,21,,,,
22.0,종로3가,3,하선,20.5,business,21,,,,
22.5,종로3가,3,상선,52.4,business,21,,,,
22.5,종로3가,3,하선,17.1,business,21,,,,
23.0,종로3가,3,상선,39.0,business,21,,,,
23.0,종로3가,3,하선,15.0,business,21,,,,
23.5,종로3가,3,상선,25.6,business,21,,,,
23.5,종로3가,3,하선,10.5,business,21,,,,
0.0,종로3가,3,상선,15.2,business,21,,,,
0.0,종로3가,3,하선,3.2,business,21,,,,
0.5,종로3가,3,상선,7.4,business,21,,,,
0.5,종로3가,3,하선,2.4,business,21,,,,
5.5,을지로3가,3,상선,7.1,business,22,,,,
5.5,을지로3가,3,하선,23.5,business,22,,,,
6.0,을지로3가,3,상선,9.5,business,22,,,,
6.0,을지로3가,3,하선,27.9,business,22,,,,
6.5,을지로3가,3,상선,12.8,business,22,,,,
6.5,을지로3가,3,하선,30.7,business,22,,,,
7.0,을지로3가,3,상선,22.2,business,22,,,,
7.0,을지로3가,3,하선,45.2,business,22,,,,
7.5,을지로3가,3,상선,28.1,business,22,,,,
7.5,을지로3가,3,하선,55.8,business,22,,,,
8.0,을지로3가,3,상선,35.5,business,22,,,,
8.0,을지로3가,3,하선,70.6,business,22,,,,
8.5,을지로3가,3,상선,36.6,business,22,,,,
8.5,을지로3가,3,하선,64.2,business,22,,,,
9.0,을지로3가,3,상선,34.1,business,22,,,,
9.0,을지로3가,3,하선,54.0,business,22,,,,
9.5,을지로3가,3,상선,31.0,business,22,,,,
9.5,을지로3가,3,하선,47.4,business,22,,,,
10.0,을지로3가,3,상선,25.1,business,22,,,,
10.0,을지로3가,3,하선,43.0,business,22,,,,
10.5,을지로3가,3,상선,28.2,business,22,,,,
10.5,을지로3가,3,하선,42.1,business,22,,,,
11.0,을지로3가,3,상선,34.5,business,22,,,,
11.0,을지로3가,3,하선,37.8,business,22,,,,
11.5,을지로3가,3,상선,33.8,business,22,,,,
11.5,을지로3가,3,하선,34.1,business,22,,,,
12.0,을지로3가,3,상선,38.0,business,22,,,,
12.0,을지로3가,3,하선,35.1,business,22,,,,
12.5,을지로3가,3,상선,46.4,business,22,,,,
12.5,을지로3가,3,하선,36.2,business,22,,,,
13.0,을지로3가,3,상선,42.8,business,22,,,,
13.0,을지로3가,3,하선,48.9,business,22,,,,
13.5,을지로3가,3,상선,35.7,business,22,,,,
13.5,을지로3가,3,하선,48.7,business,22,,,,
14.0,을지로3가,3,상선,36.0,business,22,,,,
14.0,을지로3가,3,하선,42.3,business,22,,,,
14.5,을지로3가,3,상선,44.5,business,22,,,,
14.5,을지로3가,3,하선,36.2,business,22,,,,
15.0,을지로3가,3,상선,57.7,business,22,,,,
15.0,을지로3가,3,하선,40.9,business,22,,,,
15.5,을지로3가,3,상선,52.6,business,22,,,,
15.5,을지로3가,3,하선,47.0,business,22,,,,
16.0,을지로3가,3,상선,47.7,business,22,,,,
16.0,을지로3가,3,하선,68.3,business,22,,,,
16.5,을지로3가,3,상선,54.9,business,22,,,,
16.5,을지로3가,3,하선,53.6,business,22,,,,
17.0,을지로3가,3,상선,76.6,business,22,,,,
17.0,을지로3가,3,하선,47.8,business,22,,,,
17.5,을지로3가,3,상선,83.8,business,22,,,,
17.5,을지로3가,3,하선,50.3,business,22,,,,
18.0,을지로3가,3,상선,91.8,business,22,,,,
18.0,을지로3가,3,하선,68.8,business,22,,,,
18.5,을지로3가,3,상선,87.9,business,22,,,,
18.5,을지로3가,3,하선,45.8,business,22,,,,
19.0,을지로3가,3,상선,67.7,business,22,,,,
19.0,을지로3가,3,하선,32.1,business,22,,,,
19.5,을지로3가,3,상선,54.0,business,22,,,,
19.5,을지로3가,3,하선,24.1,business,22,,,,
20.0,을지로3가,3,상선,44.4,business,22,,,,
20.0,을지로3가,3,하선,22.3,business,22,,,,
20.5,을지로3가,3,상선,39.8,business,22,,,,
20.5,을지로3가,3,하선,23.5,business,22,,,,
21.0,을지로3가,3,상선,42.2,business,22,,,,
21.0,을지로3가,3,하선,27.6,business,22,,,,
21.5,을지로3가,3,상선,37.6,business,22,,,,
21.5,을지로3가,3,하선,27.5,business,22,,,,
22.0,을지로3가,3,상선,43.0,business,22,,,,
22.0,을지로3가,3,하선,26.1,business,22,,,,
22.5,을지로3가,3,상선,43.1,business,22,,,,
22.5,을지로3가,3,하선,18.7,business,22,,,,
23.0,을지로3가,3,상선,27.4,business,22,,,,
23.0,을지로3가,3,하선,17.5,business,22,,,,
23.5,을지로3가,3,상선,20.1,business,22,,,,
23.5,을지로3가,3,하선,12.6,business,22,,,,
0.0,을지로3가,3,상선,12.2,business,22,,,,
0.0,을지로3가,3,하선,4.1,business,22,,,,
0.5,을지로3가,3,상선,6.1,business,22,,,,
0.5,을지로3가,3,하선,2.9,business,22,,,,
5.5,충무로,3,상선,7.9,business,23,,,,
5.5,충무로,3,하선,22.3,business,23,,,,
6.0,충무로,3,상선,8.6,business,23,,,,
6.0,충무로,3,하선,34.3,business,23,,,,
6.5,충무로,3,상선,12.4,business,23,,,,
6.5,충무로,3,하선,34.0,business,23,,,,
7.0,충무로,3,상선,22.3,business,23,,,,
7.0,충무로,3,하선,53.0,business,23,,,,
7.5,충무로,3,상선,31.7,business,23,,,,
7.5,충무로,3,하선,61.3,business,23,,,,
8.0,충무로,3,상선,43.4,business,23,,,,
8.0,충무로,3,하선,75.2,business,23,,,,
8.5,충무로,3,상선,43.1,business,23,,,,
8.5,충무로,3,하선,69.7,business,23,,,,
9.0,충무로,3,상선,36.9,business,23,,,,
9.0,충무로,3,하선,62.5,business,23,,,,
9.5,충무로,3,상선,29.6,business,23,,,,
9.5,충무로,3,하선,50.8,business,23,,,,
10.0,충무로,3,상선,25.9,business,23,,,,
10.0,충무로,3,하선,53.5,business,23,,,,
10.5,충무로,3,상선,28.2,business,23,,,,
10.5,충무로,3,하선,46.9,business,23,,,,
11.0,충무로,3,상선,33.4,business,23,,,,
11.0,충무로,3,하선,39.9,business,23,,,,
11.5,충무로,3,상선,33.5,business,23,,,,
11.5,충무로,3,하선,35.9,business,23,,,,
12.0,충무로,3,상선,36.6,business,23,,,,
12.0,충무로,3,하선,37.2,business,23,,,,
12.5,충무로,3,상선,43.8,business,23,,,,
12.5,충무로,3,하선,39.7,business,23,,,,
13.0,충무로,3,상선,40.4,business,23,,,,
13.0,충무로,3,하선,52.4,business,23,,,,
13.5,충무로,3,상선,34.6,business,23,,,,
13.5,충무로,3,하선,54.5,business,23,,,,
14.0,충무로,3,상선,34.8,business,23,,,,
14.0,충무로,3,하선,47.2,business,23,,,,
14.5,충무로,3,상선,44.2,business,23,,,,
14.5,충무로,3,하선,37.5,business,23,,,,
15.0,충무로,3,상선,55.1,business,23,,,,
15.0,충무로,3,하선,45.1,business,23,,,,
15.5,충무로,3,상선,48.8,business,23,,,,
15.5,충무로,3,하선,49.9,business,23,,,,
16.0,충무로,3,상선,43.6,business,23,,,,
16.0,충무로,3,하선,73.2,business,23,,,,
16.5,충무로,3,상선,50.9,business,23,,,,
16.5,충무로,3,하선,58.3,business,23,,,,
17.0,충무로,3,상선,68.1,business,23,,,,
17.0,충무로,3,하선,51.6,business,23,,,,
17.5,충무로,3,상선,74.0,business,23,,,,
17.5,충무로,3,하선,53.1,business,23,,,,
18.0,충무로,3,상선,75.5,business,23,,,,
18.0,충무로,3,하선,71.8,business,23,,,,
18.5,충무로,3,상선,77.2,business,23,,,,
18.5,충무로,3,하선,52.4,business,23,,,,
19.0,충무로,3,상선,59.3,business,23,,,,
19.0,충무로,3,하선,34.1,business,23,,,,
19.5,충무로,3,상선,45.8,business,23,,,,
19.5,충무로,3,하선,26.5,business,23,,,,
20.0,충무로,3,상선,39.5,business,23,,,,
20.0,충무로,3,하선,23.1,business,23,,,,
20.5,충무로,3,상선,34.1,business,23,,,,
20.5,충무로,3,하선,23.8,business,23,,,,
21.0,충무로,3,상선,36.1,business,23,,,,
21.0,충무로,3,하선,27.5,business,23,,,,
21.5,충무로,3,상선,31.7,business,23,,,,
21.5,충무로,3,하선,27.6,business,23,,,,
22.0,충무로,3,상선,38.0,business,23,,,,
22.0,충무로,3,하선,29.8,business,23,,,,
22.5,충무로,3,상선,36.7,business,23,,,,
22.5,충무로,3,하선,19.6,business,23,,,,
23.0,충무로,3,상선,23.2,business,23,,,,
23.0,충무로,3,하선,19.2,business,23,,,,
23.5,충무로,3,상선,16.7,business,23,,,,
23.5,충무로,3,하선,13.6,business,23,,,,
0.0,충무로,3,상선,10.8,business,23,,,,
0.0,충무로,3,하선,4.6,business,23,,,,
0.5,충무로,3,상선,5.6,business,23,,,,
0.5,충무로,3,하선,2.9,business,23,,,,
5.5,동대입구,3,상선,8.0,other,24,충무로,1.0,약수,1.0
5.5,동대입구,3,하선,22.1,other,24,충무로,1.0,약수,1.0
6.0,동대입구,3,상선,8.3,other,24,충무로,1.0,약수,1.0
6.0,동대입구,3,하선,32.6,other,24,충무로,1.0,약수,1.0
6.5,동대입구,3,상선,11.7,other,24,충무로,1.0,약수,1.0
6.5,동대입구,3,하선,32.7,other,24,충무로,1.0,약수,1.0
7.0,동대입구,3,상선,22.2,other,24,충무로,1.0,약수,1.0
7.0,동대입구,3,하선,49.8,other,24,충무로,1.0,약수,1.0
7.5,동대입구,3,상선,33.8,other,24,충무로,1.0,약수,1.0
7.5,동대입구,3,하선,59.0,other,24,충무로,1.0,약수,1.0
8.0,동대입구,3,상선,46.1,other,24,충무로,1.0,약수,1.0
8.0,동대입구,3,하선,71.3,other,24,충무로,1.0,약수,1.0
8.5,동대입구,3,상선,44.0,other,24,충무로,1.0,약수,1.0
8.5,동대입구,3,하선,60.3,other,24,충무로,1.0,약수,1.0
9.0,동대입구,3,상선,38.1,other,24,충무로,1.0,약수,1.0
9.0,동대입구,3,하선,60.8,other,24,충무로,1.0,약수,1.0
9.5,동대입구,3,상선,28.9,other,24,충무로,1.0,약수,1.0
9.5,동대입구,3,하선,46.0,other,24,충무로,1.0,약수,1.0
10.0,동대입구,3,상선,27.2,other,24,충무로,1.0,약수,1.0
10.0,동대입구,3,하선,46.6,other,24,충무로,1.0,약수,1.0
10.5,동대입구,3,상선,28.7,other,24,충무로,1.0,약수,1.0
10.5,동대입구,3,하선,41.1,other,24,충무로,1.0,약수,1.0
11.0,동대입구,3,상선,36.7,other,24,충무로,1.0,약수,1.0
11.0,동대입구,3,하선,39.0,other,24,충무로,1.0,약수,1.0
11.5,동대입구,3,상선,35.5,other,24,충무로,1.0,약수,1.0
11.5,동대입구,3,하선,31.8,other,24,충무로,1.0,약수,1.0
12.0,동대입구,3,상선,41.9,other,24,충무로,1.0,약수,1.0
12.0,동대입구,3,하선,34.4,other,24,충무로,1.0,약수,1.0
12.5,동대입구,3,상선,44.6,other,24,충무로,1.0,약수,1.0
12.5,동대입구,3,하선,38.4,other,24,충무로,1.0,약수,1.0
13.0,동대입구,3,상선,44.7,other,24,충무로,1.0,약수,1.0
13.0,동대입구,3,하선,44.4,other,24,충무로,1.0,약수,1.0
13.5,동대입구,3,상선,37.8,other,24,충무로,1.0,약수,1.0
13.5,동대입구,3,하선,55.1,other,24,충무로,1.0,약수,1.0
14.0,동대입구,3,상선,36.1,other,24,충무로,1.0,약수,1.0
14.0,동대입구,3,하선,46.2,other,24,충무로,1.0,약수,1.0
14.5,동대입구,3,상선,46.9,other,24,충무로,1.0,약수,1.0
14.5,동대입구,3,하선,38.5,other,24,충무로,1.0,약수,1.0
15.0,동대입구,3,상선,59.2,other,24,충무로,1.0,약수,1.0
15.0,동대입구,3,하선,45.3,other,24,충무로,1.0,약수,1.0
15.5,동대입구,3,상선,52.8,other,24,충무로,1.0,약수,1.0
15.5,동대입구,3,하선,49.1,other,24,충무로,1.0,약수,1.0
16.0,동대입구,3,상선,46.6,other,24,충무로,1.0,약수,1.0
16.0,동대입구,3,하선,74.9,other,24,충무로,1.0,약수,1.0
16.5,동대입구,3,상선,56.7,other,24,충무로,1.0,약수,1.0
16.5,동대입구,3,하선,62.5,other,24,충무로,1.0,약수,1.0
17.0,동대입구,3,상선,74.6,other,24,충무로,1.0,약수,1.0
17.0,동대입구,3,하선,51.9,other,24,충무로,1.0,약수,1.0
17.5,동대입구,3,상선,80.7,other,24,충무로,1.0,약수,1.0
17.5,동대입구,3,하선,53.7,other,24,충무로,1.0,약수,1.0
18.0,동대입구,3,상선,78.6,other,24,충무로,1.0,약수,1.0
18.0,동대입구,3,하선,72.5,other,24,충무로,1.0,약수,1.0
18.5,동대입구,3,상선,85.6,other,24,충무로,1.0,약수,1.0
18.5,동대입구,3,하선,54.1,other,24,충무로,1.0,약수,1.0
19.0,동대입구,3,상선,68.5,other,24,충무로,1.0,약수,1.0
19.0,동대입구,3,하선,34.8,other,24,충무로,1.0,약수,1.0
19.5,동대입구,3,상선,53.1,other,24,충무로,1.0,약수,1.0
19.5,동대입구,3,하선,27.2,other,24,충무로,1.0,약수,1.0
20.0,동대입구,3,상선,46.6,other,24,충무로,1.0,약수,1.0
20.0,동대입구,3,하선,24.6,other,24,충무로,1.0,약수,1.0
20.5,동대입구,3,상선,39.3,other,24,충무로,1.0,약수,1.0
20.5,동대입구,3,하선,25.3,other,24,충무로,1.0,약수,1.0
21.0,동대입구,3,상선,38.8,other,24,충무로,1.0,약수,1.0
21.0,동대입구,3,하선,29.6,other,24,충무로,1.0,약수,1.0
21.5,동대입구,3,상선,35.0,other,24,충무로,1.0,약수,1.0
21.5,동대입구,3,하선,30.8,other,24,충무로,1.0,약수,1.0
22.0,동대입구,3,상선,39.5,other,24,충무로,1.0,약수,1.0
22.0,동대입구,3,하선,32.1,other,24,충무로,1.0,약수,1.0
22.5,동대입구,3,상선,41.8,other,24,충무로,1.0,약수,1.0
22.5,동대입구,3,하선,20.4,other,24,충무로,1.0,약수,1.0
23.0,동대입구,3,상선,23.3,other,24,충무로,1.0,약수,1.0
23.0,동대입구,3,하선,19.7,other,24,충무로,1.0,약수,1.0
23.5,동대입구,3,상선,15.9,other,24,충무로,1.0,약수,1.0
23.5,동대입구,3,하선,16.0,other,24,충무로,1.0,약수,1.0
0.0,동대입구,3,상선,11.3,other,24,충무로,1.0,약수,1.0
0.0,동대입구,3,하선,5.4,other,24,충무로,1.0,약수,1.0
0.5,동대입구,3,상선,5.2,other,24,충무로,1.0,약수,1.0
0.5,동대입구,3,하선,2.7,other,24,충무로,1.0,약수,1.0
5.5,약수,3,상선,7.8,other,25,,,,
5.5,약수,3,하선,29.1,other,25,,,,
6.0,약수,3,상선,8.6,other,25,,,,
6.0,약수,3,하선,38.2,other,25,,,,
6.5,약수,3,상선,12.1,other,25,,,,
6.5,약수,3,하선,38.5,other,25,,,,
7.0,약수,3,상선,24.2,other,25,,,,
7.0,약수,3,하선,60.1,other,25,,,,
7.5,약수,3,상선,34.9,other,25,,,,
7.5,약수,3,하선,68.9,other,25,,,,
8.0,약수,3,상선,48.7,other,25,,,,
8.0,약수,3,하선,86.0,other,25,,,,
8.5,약수,3,상선,49.9,other,25,,,,
8.5,약수,3,하선,75.1,other,25,,,,
9.0,약수,3,상선,40.0,other,25,,,,
9.0,약수,3,하선,72.7,other,25,,,,
9.5,약수,3,상선,32.7,other,25,,,,
9.5,약수,3,하선,53.5,other,25,,,,
10.0,약수,3,상선,28.9,other,25,,,,
10.0,약수,3,하선,53.0,other,25,,,,
10.5,약수,3,상선,30.3,other,25,,,,
10.5,약수,3,하선,45.7,other,25,,,,
11.0,약수,3,상선,37.8,other,25,,,,
11.0,약수,3,하선,45.2,other,25,,,,
11.5,약수,3,상선,37.6,other,25,,,,
11.5,약수,3,하선,35.5,other,25,,,,
12.0,약수,3,상선,42.7,other,25,,,,
12.0,약수,3,하선,38.3,other,25,,,,
12.5,약수,3,상선,45.1,other,25,,,,
12.5,약수,3,하선,42.1,other,25,,,,
13.0,약수,3,상선,42.3,other,25,,,,
13.0,약수,3,하선,48.1,other,25,,,,
13.5,약수,3,상선,37.3,other,25,,,,
13.5,약수,3,하선,61.4,other,25,,,,
14.0,약수,3,상선,34.9,other,25,,,,
14.0,약수,3,하선,50.4,other,25,,,,
14.5,약수,3,상선,44.8,other,25,,,,
14.5,약수,3,하선,40.8,other,25,,,,
15.0,약수,3,상선,55.5,other,25,,,,
15.0,약수,3,하선,49.0,other,25,,,,
